order_id,created_at,email,customer_name,lineitem_name,lineitem_quantity,lineitem_price,lineitem_discount,lineitem_cost,shipping_price,total_price,financial_status
#ORD-1280,2025-02-16 00:00:00,miguel.torres@gmail.com,Miguel Torres,Pack Calcetines x5,1,14.99,1.5,2.5,0.0,13.49,paid
#ORD-1281,2025-03-23 00:00:00,cliente26@email.com,Cliente26,Gorra Trail Running,2,19.99,3.0,4.0,4.99,38.97,paid
#ORD-1281,2025-03-23 00:00:00,cliente26@email.com,Cliente26,Zapatillas Running X1,1,49.99,0.0,8.5,4.99,54.980000000000004,refunded
#ORD-1282,2025-02-16 00:00:00,cliente23@email.com,Cliente23,Gorra Trail Running,2,19.99,0.0,4.0,3.99,43.97,paid
#ORD-1282,2025-02-16 00:00:00,cliente23@email.com,Cliente23,Botella Térmica 750ml,1,24.99,2.5,9.0,0.0,22.49,paid
#ORD-1283,2025-01-28 00:00:00,cliente74@email.com,Cliente74,Pack Calcetines x5,1,14.99,0.0,2.5,3.99,18.98,refunded
#ORD-1284,2025-02-04 00:00:00,cliente66@email.com,Cliente66,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1285,2025-03-03 00:00:00,cliente29@email.com,Cliente29,Botella Térmica 750ml,2,24.99,2.5,9.0,4.99,49.97,paid
#ORD-1285,2025-03-03 00:00:00,cliente29@email.com,Cliente29,Guantes Running,2,16.99,0.0,3.0,4.99,38.97,paid
#ORD-1286,2025-02-03 00:00:00,cliente67@email.com,Cliente67,Pantalón Corto Sport,1,34.99,0.0,6.5,3.99,38.980000000000004,paid
#ORD-1286,2025-02-03 00:00:00,cliente67@email.com,Cliente67,Botella Térmica 750ml,1,24.99,2.5,9.0,0.0,22.49,paid
#ORD-1286,2025-02-03 00:00:00,cliente67@email.com,Cliente67,Botella Térmica 750ml,2,24.99,0.0,9.0,3.99,53.97,paid
#ORD-1287,2025-01-22 00:00:00,cliente25@email.com,Cliente25,Pack Calcetines x5,1,14.99,2.25,2.5,4.99,17.73,paid
#ORD-1288,2025-01-21 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Zapatillas Running X1,2,49.99,0.0,8.5,3.99,103.97,refunded
#ORD-1288,2025-01-21 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,paid
#ORD-1288,2025-01-21 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Pack Calcetines x5,2,14.99,0.0,2.5,3.99,33.97,paid
#ORD-1289,2025-03-22 00:00:00,cliente72@email.com,Cliente72,Botella Térmica 750ml,1,24.99,2.5,9.0,0.0,22.49,paid
#ORD-1290,2025-01-31 00:00:00,cliente72@email.com,Cliente72,Gorra Trail Running,1,19.99,0.0,4.0,3.99,23.979999999999997,paid
#ORD-1291,2025-02-16 00:00:00,cliente40@email.com,Cliente40,Gorra Trail Running,2,19.99,0.0,4.0,3.99,43.97,refunded
#ORD-1291,2025-02-16 00:00:00,cliente40@email.com,Cliente40,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,refunded
#ORD-1292,2025-03-03 00:00:00,cliente25@email.com,Cliente25,Camiseta Dry-Fit Pro,2,29.99,4.5,5.0,3.99,54.97,refunded
#ORD-1292,2025-03-03 00:00:00,cliente25@email.com,Cliente25,Zapatillas Running X1,1,49.99,0.0,8.5,0.0,49.99,paid
#ORD-1292,2025-03-03 00:00:00,cliente25@email.com,Cliente25,Pantalón Corto Sport,2,34.99,0.0,6.5,3.99,73.97,paid
#ORD-1293,2025-03-31 00:00:00,elena.navarro@gmail.com,Elena Navarro,Gorra Trail Running,1,19.99,0.0,4.0,0.0,19.99,paid
#ORD-1293,2025-03-31 00:00:00,elena.navarro@gmail.com,Elena Navarro,Guantes Running,2,16.99,0.0,3.0,0.0,33.98,paid
#ORD-1294,2025-03-14 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Pantalón Corto Sport,2,34.99,3.5,6.5,4.99,67.97,refunded
#ORD-1295,2025-04-10 00:00:00,laura.sánchez@gmail.com,Laura Sánchez,Pack Calcetines x5,2,14.99,0.0,2.5,3.99,33.97,paid
#ORD-1295,2025-04-10 00:00:00,laura.sánchez@gmail.com,Laura Sánchez,Zapatillas Running X1,1,49.99,0.0,8.5,0.0,49.99,paid
#ORD-1295,2025-04-10 00:00:00,laura.sánchez@gmail.com,Laura Sánchez,Botella Térmica 750ml,1,24.99,0.0,9.0,4.99,29.979999999999997,paid
#ORD-1296,2025-02-05 00:00:00,cliente22@email.com,Cliente22,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,paid
#ORD-1297,2025-02-13 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Guantes Running,2,16.99,0.0,3.0,0.0,33.98,refunded
#ORD-1297,2025-02-13 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Zapatillas Running X1,1,49.99,0.0,8.5,0.0,49.99,paid
#ORD-1298,2025-02-21 00:00:00,cliente76@email.com,Cliente76,Mochila Trail 30L,1,59.99,0.0,12.0,0.0,59.99,refunded
#ORD-1298,2025-02-21 00:00:00,cliente76@email.com,Cliente76,Botella Térmica 750ml,1,24.99,3.75,9.0,0.0,21.24,paid
#ORD-1298,2025-02-21 00:00:00,cliente76@email.com,Cliente76,Zapatillas Running X1,1,49.99,0.0,8.5,4.99,54.980000000000004,refunded
#ORD-1299,2025-03-06 00:00:00,cliente71@email.com,Cliente71,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1299,2025-03-06 00:00:00,cliente71@email.com,Cliente71,Pantalón Corto Sport,1,34.99,5.25,6.5,3.99,33.73,paid
#ORD-1300,2025-03-09 00:00:00,cliente54@email.com,Cliente54,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,refunded
#ORD-1301,2025-01-22 00:00:00,cliente26@email.com,Cliente26,Pack Calcetines x5,2,14.99,2.25,2.5,0.0,25.48,paid
#ORD-1301,2025-01-22 00:00:00,cliente26@email.com,Cliente26,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,refunded
#ORD-1301,2025-01-22 00:00:00,cliente26@email.com,Cliente26,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1302,2025-02-10 00:00:00,carlos.lópez@gmail.com,Carlos López,Camiseta Dry-Fit Pro,1,29.99,4.5,5.0,4.99,30.479999999999997,paid
#ORD-1302,2025-02-10 00:00:00,carlos.lópez@gmail.com,Carlos López,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,3.99,33.98,paid
#ORD-1302,2025-02-10 00:00:00,carlos.lópez@gmail.com,Carlos López,Guantes Running,2,16.99,0.0,3.0,4.99,38.97,paid
#ORD-1303,2025-02-10 00:00:00,carmen.romero@gmail.com,Carmen Romero,Zapatillas Running X1,2,49.99,0.0,8.5,3.99,103.97,refunded
#ORD-1304,2025-02-04 00:00:00,patricia.gil@gmail.com,Patricia Gil,Zapatillas Running X1,1,49.99,0.0,8.5,0.0,49.99,paid
#ORD-1305,2025-02-13 00:00:00,cliente57@email.com,Cliente57,Botella Térmica 750ml,1,24.99,0.0,9.0,3.99,28.979999999999997,paid
#ORD-1305,2025-02-13 00:00:00,cliente57@email.com,Cliente57,Camiseta Dry-Fit Pro,2,29.99,3.0,5.0,4.99,58.97,paid
#ORD-1305,2025-02-13 00:00:00,cliente57@email.com,Cliente57,Pantalón Corto Sport,2,34.99,3.5,6.5,0.0,62.98,paid
#ORD-1306,2025-02-11 00:00:00,cristina.molina@gmail.com,Cristina Molina,Zapatillas Running X1,1,49.99,0.0,8.5,4.99,54.980000000000004,refunded
#ORD-1306,2025-02-11 00:00:00,cristina.molina@gmail.com,Cristina Molina,Guantes Running,1,16.99,2.55,3.0,4.99,19.43,paid
#ORD-1306,2025-02-11 00:00:00,cristina.molina@gmail.com,Cristina Molina,Zapatillas Running X1,1,49.99,5.0,8.5,4.99,49.980000000000004,paid
#ORD-1307,2025-03-19 00:00:00,cliente53@email.com,Cliente53,Zapatillas Running X1,1,49.99,0.0,8.5,3.99,53.980000000000004,paid
#ORD-1307,2025-03-19 00:00:00,cliente53@email.com,Cliente53,Pack Calcetines x5,2,14.99,2.25,2.5,0.0,25.48,refunded
#ORD-1308,2025-03-24 00:00:00,cliente32@email.com,Cliente32,Gorra Trail Running,2,19.99,0.0,4.0,0.0,39.98,paid
#ORD-1308,2025-03-24 00:00:00,cliente32@email.com,Cliente32,Mochila Trail 30L,2,59.99,6.0,12.0,0.0,107.98,paid
#ORD-1309,2025-03-16 00:00:00,cliente63@email.com,Cliente63,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1309,2025-03-16 00:00:00,cliente63@email.com,Cliente63,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,refunded
#ORD-1310,2025-03-03 00:00:00,cliente57@email.com,Cliente57,Guantes Running,1,16.99,1.7,3.0,4.99,20.28,paid
#ORD-1310,2025-03-03 00:00:00,cliente57@email.com,Cliente57,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,refunded
#ORD-1310,2025-03-03 00:00:00,cliente57@email.com,Cliente57,Pantalón Corto Sport,1,34.99,5.25,6.5,0.0,29.74,paid
#ORD-1311,2025-02-02 00:00:00,cliente78@email.com,Cliente78,Botella Térmica 750ml,1,24.99,2.5,9.0,3.99,26.479999999999997,paid
#ORD-1311,2025-02-02 00:00:00,cliente78@email.com,Cliente78,Zapatillas Running X1,1,49.99,5.0,8.5,3.99,48.980000000000004,refunded
#ORD-1311,2025-02-02 00:00:00,cliente78@email.com,Cliente78,Gorra Trail Running,2,19.99,0.0,4.0,0.0,39.98,paid
#ORD-1312,2025-01-18 00:00:00,ana.garcía@gmail.com,Ana García,Gorra Trail Running,2,19.99,3.0,4.0,3.99,37.97,paid
#ORD-1312,2025-01-18 00:00:00,ana.garcía@gmail.com,Ana García,Zapatillas Running X1,1,49.99,5.0,8.5,0.0,44.99,refunded
#ORD-1313,2025-02-18 00:00:00,javier.alonso@gmail.com,Javier Alonso,Pack Calcetines x5,1,14.99,0.0,2.5,4.99,19.98,paid
#ORD-1313,2025-02-18 00:00:00,javier.alonso@gmail.com,Javier Alonso,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,refunded
#ORD-1314,2025-03-19 00:00:00,pedro.jiménez@gmail.com,Pedro Jiménez,Camiseta Dry-Fit Pro,2,29.99,3.0,5.0,0.0,53.98,refunded
#ORD-1314,2025-03-19 00:00:00,pedro.jiménez@gmail.com,Pedro Jiménez,Zapatillas Running X1,1,49.99,7.5,8.5,4.99,47.480000000000004,refunded
#ORD-1314,2025-03-19 00:00:00,pedro.jiménez@gmail.com,Pedro Jiménez,Mochila Trail 30L,1,59.99,0.0,12.0,0.0,59.99,refunded
#ORD-1315,2025-03-04 00:00:00,cliente77@email.com,Cliente77,Gorra Trail Running,2,19.99,2.0,4.0,0.0,35.98,paid
#ORD-1315,2025-03-04 00:00:00,cliente77@email.com,Cliente77,Pantalón Corto Sport,2,34.99,0.0,6.5,4.99,74.97,paid
#ORD-1315,2025-03-04 00:00:00,cliente77@email.com,Cliente77,Mochila Trail 30L,2,59.99,9.0,12.0,3.99,105.97,paid
#ORD-1316,2025-01-31 00:00:00,cliente71@email.com,Cliente71,Pack Calcetines x5,1,14.99,0.0,2.5,3.99,18.98,paid
#ORD-1316,2025-01-31 00:00:00,cliente71@email.com,Cliente71,Mochila Trail 30L,1,59.99,9.0,12.0,3.99,54.980000000000004,paid
#ORD-1316,2025-01-31 00:00:00,cliente71@email.com,Cliente71,Gorra Trail Running,2,19.99,3.0,4.0,4.99,38.97,paid
#ORD-1317,2025-02-27 00:00:00,cliente55@email.com,Cliente55,Camiseta Dry-Fit Pro,1,29.99,3.0,5.0,0.0,26.99,paid
#ORD-1318,2025-02-13 00:00:00,cliente26@email.com,Cliente26,Mochila Trail 30L,2,59.99,0.0,12.0,0.0,119.98,paid
#ORD-1318,2025-02-13 00:00:00,cliente26@email.com,Cliente26,Botella Térmica 750ml,1,24.99,3.75,9.0,0.0,21.24,paid
#ORD-1319,2025-03-01 00:00:00,cliente58@email.com,Cliente58,Pack Calcetines x5,2,14.99,0.0,2.5,3.99,33.97,paid
#ORD-1320,2025-01-20 00:00:00,cliente49@email.com,Cliente49,Pantalón Corto Sport,2,34.99,5.25,6.5,0.0,59.48,paid
#ORD-1320,2025-01-20 00:00:00,cliente49@email.com,Cliente49,Botella Térmica 750ml,1,24.99,3.75,9.0,4.99,26.229999999999997,paid
#ORD-1321,2025-02-20 00:00:00,cliente48@email.com,Cliente48,Pack Calcetines x5,1,14.99,0.0,2.5,4.99,19.98,paid
#ORD-1321,2025-02-20 00:00:00,cliente48@email.com,Cliente48,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,refunded
#ORD-1321,2025-02-20 00:00:00,cliente48@email.com,Cliente48,Zapatillas Running X1,2,49.99,0.0,8.5,3.99,103.97,paid
#ORD-1322,2025-03-13 00:00:00,cliente33@email.com,Cliente33,Gorra Trail Running,2,19.99,0.0,4.0,0.0,39.98,paid
#ORD-1323,2025-03-01 00:00:00,cliente42@email.com,Cliente42,Zapatillas Running X1,2,49.99,5.0,8.5,3.99,93.97,paid
#ORD-1323,2025-03-01 00:00:00,cliente42@email.com,Cliente42,Gorra Trail Running,1,19.99,0.0,4.0,0.0,19.99,paid
#ORD-1323,2025-03-01 00:00:00,cliente42@email.com,Cliente42,Pantalón Corto Sport,2,34.99,0.0,6.5,3.99,73.97,paid
#ORD-1324,2025-03-08 00:00:00,cliente28@email.com,Cliente28,Gorra Trail Running,2,19.99,0.0,4.0,3.99,43.97,paid
#ORD-1324,2025-03-08 00:00:00,cliente28@email.com,Cliente28,Guantes Running,1,16.99,0.0,3.0,3.99,20.979999999999997,refunded
#ORD-1324,2025-03-08 00:00:00,cliente28@email.com,Cliente28,Pack Calcetines x5,1,14.99,0.0,2.5,3.99,18.98,refunded
#ORD-1325,2025-03-15 00:00:00,patricia.gil@gmail.com,Patricia Gil,Botella Térmica 750ml,2,24.99,0.0,9.0,3.99,53.97,refunded
#ORD-1325,2025-03-15 00:00:00,patricia.gil@gmail.com,Patricia Gil,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1326,2025-03-18 00:00:00,cliente66@email.com,Cliente66,Camiseta Dry-Fit Pro,1,29.99,4.5,5.0,0.0,25.49,paid
#ORD-1327,2025-04-09 00:00:00,cliente27@email.com,Cliente27,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,refunded
#ORD-1327,2025-04-09 00:00:00,cliente27@email.com,Cliente27,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,4.99,34.98,paid
#ORD-1327,2025-04-09 00:00:00,cliente27@email.com,Cliente27,Zapatillas Running X1,1,49.99,0.0,8.5,0.0,49.99,paid
#ORD-1328,2025-02-15 00:00:00,cliente33@email.com,Cliente33,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,4.99,34.98,refunded
#ORD-1328,2025-02-15 00:00:00,cliente33@email.com,Cliente33,Guantes Running,2,16.99,1.7,3.0,3.99,34.57,paid
#ORD-1328,2025-02-15 00:00:00,cliente33@email.com,Cliente33,Pantalón Corto Sport,1,34.99,5.25,6.5,0.0,29.74,paid
#ORD-1329,2025-04-11 00:00:00,cliente75@email.com,Cliente75,Camiseta Dry-Fit Pro,2,29.99,4.5,5.0,0.0,50.98,paid
#ORD-1330,2025-02-16 00:00:00,cliente39@email.com,Cliente39,Camiseta Dry-Fit Pro,2,29.99,3.0,5.0,4.99,58.97,refunded
#ORD-1330,2025-02-16 00:00:00,cliente39@email.com,Cliente39,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1330,2025-02-16 00:00:00,cliente39@email.com,Cliente39,Pantalón Corto Sport,2,34.99,0.0,6.5,3.99,73.97,paid
#ORD-1331,2025-03-22 00:00:00,carlos.lópez@gmail.com,Carlos López,Mochila Trail 30L,1,59.99,0.0,12.0,0.0,59.99,refunded
#ORD-1331,2025-03-22 00:00:00,carlos.lópez@gmail.com,Carlos López,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,3.99,63.97,paid
#ORD-1331,2025-03-22 00:00:00,carlos.lópez@gmail.com,Carlos López,Pantalón Corto Sport,1,34.99,0.0,6.5,0.0,34.99,paid
#ORD-1332,2025-02-01 00:00:00,cliente79@email.com,Cliente79,Pack Calcetines x5,1,14.99,0.0,2.5,0.0,14.99,refunded
#ORD-1332,2025-02-01 00:00:00,cliente79@email.com,Cliente79,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,3.99,63.97,paid
#ORD-1333,2025-02-08 00:00:00,cliente26@email.com,Cliente26,Guantes Running,2,16.99,0.0,3.0,0.0,33.98,paid
#ORD-1333,2025-02-08 00:00:00,cliente26@email.com,Cliente26,Camiseta Dry-Fit Pro,2,29.99,4.5,5.0,0.0,50.98,paid
#ORD-1333,2025-02-08 00:00:00,cliente26@email.com,Cliente26,Gorra Trail Running,2,19.99,2.0,4.0,3.99,39.97,paid
#ORD-1334,2025-03-09 00:00:00,cliente75@email.com,Cliente75,Gorra Trail Running,2,19.99,2.0,4.0,0.0,35.98,paid
#ORD-1335,2025-03-13 00:00:00,cliente29@email.com,Cliente29,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,paid
#ORD-1335,2025-03-13 00:00:00,cliente29@email.com,Cliente29,Guantes Running,2,16.99,1.7,3.0,3.99,34.57,paid
#ORD-1335,2025-03-13 00:00:00,cliente29@email.com,Cliente29,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,paid
#ORD-1336,2025-03-22 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Pack Calcetines x5,2,14.99,0.0,2.5,0.0,29.98,paid
#ORD-1336,2025-03-22 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Zapatillas Running X1,2,49.99,7.5,8.5,0.0,84.98,paid
#ORD-1336,2025-03-22 00:00:00,fernando.ortega@gmail.com,Fernando Ortega,Botella Térmica 750ml,2,24.99,0.0,9.0,3.99,53.97,refunded
#ORD-1337,2025-03-01 00:00:00,cliente29@email.com,Cliente29,Botella Térmica 750ml,1,24.99,2.5,9.0,0.0,22.49,refunded
#ORD-1337,2025-03-01 00:00:00,cliente29@email.com,Cliente29,Gorra Trail Running,1,19.99,0.0,4.0,0.0,19.99,paid
#ORD-1337,2025-03-01 00:00:00,cliente29@email.com,Cliente29,Guantes Running,1,16.99,0.0,3.0,0.0,16.99,refunded
#ORD-1338,2025-02-07 00:00:00,pedro.jiménez@gmail.com,Pedro Jiménez,Guantes Running,1,16.99,0.0,3.0,3.99,20.979999999999997,paid
#ORD-1339,2025-02-15 00:00:00,cliente30@email.com,Cliente30,Pack Calcetines x5,2,14.99,1.5,2.5,4.99,31.97,refunded
#ORD-1340,2025-03-02 00:00:00,pedro.jiménez@gmail.com,Pedro Jiménez,Gorra Trail Running,1,19.99,3.0,4.0,3.99,20.979999999999997,paid
#ORD-1341,2025-04-10 00:00:00,cliente73@email.com,Cliente73,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,paid
#ORD-1342,2025-02-06 00:00:00,cliente29@email.com,Cliente29,Pantalón Corto Sport,2,34.99,0.0,6.5,4.99,74.97,refunded
#ORD-1342,2025-02-06 00:00:00,cliente29@email.com,Cliente29,Zapatillas Running X1,1,49.99,5.0,8.5,0.0,44.99,paid
#ORD-1342,2025-02-06 00:00:00,cliente29@email.com,Cliente29,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,paid
#ORD-1343,2025-02-14 00:00:00,cliente78@email.com,Cliente78,Camiseta Dry-Fit Pro,1,29.99,3.0,5.0,3.99,30.979999999999997,paid
#ORD-1343,2025-02-14 00:00:00,cliente78@email.com,Cliente78,Guantes Running,2,16.99,1.7,3.0,0.0,30.58,paid
#ORD-1343,2025-02-14 00:00:00,cliente78@email.com,Cliente78,Pantalón Corto Sport,1,34.99,0.0,6.5,0.0,34.99,paid
#ORD-1344,2025-01-16 00:00:00,cliente21@email.com,Cliente21,Zapatillas Running X1,1,49.99,0.0,8.5,0.0,49.99,paid
#ORD-1345,2025-04-14 00:00:00,cliente24@email.com,Cliente24,Pantalón Corto Sport,1,34.99,0.0,6.5,0.0,34.99,paid
#ORD-1345,2025-04-14 00:00:00,cliente24@email.com,Cliente24,Guantes Running,2,16.99,1.7,3.0,0.0,30.58,paid
#ORD-1345,2025-04-14 00:00:00,cliente24@email.com,Cliente24,Pantalón Corto Sport,1,34.99,5.25,6.5,0.0,29.74,paid
#ORD-1346,2025-02-07 00:00:00,cliente44@email.com,Cliente44,Camiseta Dry-Fit Pro,1,29.99,3.0,5.0,4.99,31.979999999999997,paid
#ORD-1346,2025-02-07 00:00:00,cliente44@email.com,Cliente44,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,4.99,34.98,paid
#ORD-1347,2025-02-16 00:00:00,cliente78@email.com,Cliente78,Mochila Trail 30L,2,59.99,9.0,12.0,0.0,101.98,paid
#ORD-1348,2025-02-20 00:00:00,cristina.molina@gmail.com,Cristina Molina,Zapatillas Running X1,2,49.99,7.5,8.5,4.99,89.97,paid
#ORD-1348,2025-02-20 00:00:00,cristina.molina@gmail.com,Cristina Molina,Zapatillas Running X1,2,49.99,0.0,8.5,4.99,104.97,refunded
#ORD-1348,2025-02-20 00:00:00,cristina.molina@gmail.com,Cristina Molina,Gorra Trail Running,1,19.99,2.0,4.0,0.0,17.99,paid
#ORD-1349,2025-03-03 00:00:00,cliente62@email.com,Cliente62,Camiseta Dry-Fit Pro,2,29.99,4.5,5.0,4.99,55.97,paid
#ORD-1350,2025-02-22 00:00:00,cliente25@email.com,Cliente25,Zapatillas Running X1,1,49.99,7.5,8.5,0.0,42.49,refunded
#ORD-1351,2025-02-25 00:00:00,cliente27@email.com,Cliente27,Gorra Trail Running,2,19.99,0.0,4.0,0.0,39.98,paid
#ORD-1351,2025-02-25 00:00:00,cliente27@email.com,Cliente27,Pantalón Corto Sport,2,34.99,0.0,6.5,4.99,74.97,paid
#ORD-1351,2025-02-25 00:00:00,cliente27@email.com,Cliente27,Botella Térmica 750ml,2,24.99,0.0,9.0,4.99,54.97,refunded
#ORD-1352,2025-02-09 00:00:00,cliente23@email.com,Cliente23,Guantes Running,2,16.99,0.0,3.0,3.99,37.97,refunded
#ORD-1352,2025-02-09 00:00:00,cliente23@email.com,Cliente23,Mochila Trail 30L,1,59.99,0.0,12.0,4.99,64.98,paid
#ORD-1353,2025-03-05 00:00:00,carmen.romero@gmail.com,Carmen Romero,Pantalón Corto Sport,2,34.99,5.25,6.5,0.0,59.48,paid
#ORD-1354,2025-02-08 00:00:00,cliente50@email.com,Cliente50,Zapatillas Running X1,1,49.99,0.0,8.5,4.99,54.980000000000004,refunded
#ORD-1354,2025-02-08 00:00:00,cliente50@email.com,Cliente50,Camiseta Dry-Fit Pro,1,29.99,0.0,5.0,0.0,29.99,paid
#ORD-1354,2025-02-08 00:00:00,cliente50@email.com,Cliente50,Camiseta Dry-Fit Pro,1,29.99,3.0,5.0,4.99,31.979999999999997,paid
#ORD-1355,2025-02-07 00:00:00,cliente77@email.com,Cliente77,Mochila Trail 30L,2,59.99,6.0,12.0,0.0,107.98,paid
#ORD-1356,2025-01-27 00:00:00,cliente67@email.com,Cliente67,Pack Calcetines x5,1,14.99,2.25,2.5,0.0,12.74,paid
#ORD-1356,2025-01-27 00:00:00,cliente67@email.com,Cliente67,Zapatillas Running X1,2,49.99,0.0,8.5,0.0,99.98,paid
#ORD-1357,2025-03-15 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Pantalón Corto Sport,2,34.99,3.5,6.5,4.99,67.97,paid
#ORD-1357,2025-03-15 00:00:00,alejandro.díaz@gmail.com,Alejandro Díaz,Zapatillas Running X1,1,49.99,0.0,8.5,3.99,53.980000000000004,paid
#ORD-1358,2025-01-21 00:00:00,cliente45@email.com,Cliente45,Pack Calcetines x5,1,14.99,1.5,2.5,4.99,18.48,paid
#ORD-1358,2025-01-21 00:00:00,cliente45@email.com,Cliente45,Botella Térmica 750ml,1,24.99,2.5,9.0,0.0,22.49,paid
#ORD-1359,2025-03-12 00:00:00,cliente65@email.com,Cliente65,Gorra Trail Running,1,19.99,3.0,4.0,3.99,20.979999999999997,paid
#ORD-1359,2025-03-12 00:00:00,cliente65@email.com,Cliente65,Guantes Running,2,16.99,2.55,3.0,4.99,33.87,paid
#ORD-1360,2025-02-19 00:00:00,cliente44@email.com,Cliente44,Guantes Running,1,16.99,1.7,3.0,0.0,15.29,paid
#ORD-1360,2025-02-19 00:00:00,cliente44@email.com,Cliente44,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,paid
#ORD-1361,2025-02-28 00:00:00,cliente46@email.com,Cliente46,Zapatillas Running X1,2,49.99,0.0,8.5,3.99,103.97,paid
#ORD-1361,2025-02-28 00:00:00,cliente46@email.com,Cliente46,Pantalón Corto Sport,2,34.99,0.0,6.5,0.0,69.98,refunded
#ORD-1361,2025-02-28 00:00:00,cliente46@email.com,Cliente46,Gorra Trail Running,2,19.99,0.0,4.0,3.99,43.97,paid
#ORD-1362,2025-02-03 00:00:00,cliente25@email.com,Cliente25,Pack Calcetines x5,1,14.99,0.0,2.5,3.99,18.98,paid
#ORD-1362,2025-02-03 00:00:00,cliente25@email.com,Cliente25,Pack Calcetines x5,1,14.99,0.0,2.5,3.99,18.98,paid
#ORD-1363,2025-03-20 00:00:00,roberto.vega@gmail.com,Roberto Vega,Guantes Running,1,16.99,2.55,3.0,0.0,14.44,refunded
#ORD-1364,2025-01-22 00:00:00,cliente48@email.com,Cliente48,Gorra Trail Running,2,19.99,3.0,4.0,3.99,37.97,refunded
#ORD-1364,2025-01-22 00:00:00,cliente48@email.com,Cliente48,Mochila Trail 30L,2,59.99,6.0,12.0,0.0,107.98,paid
#ORD-1364,2025-01-22 00:00:00,cliente48@email.com,Cliente48,Zapatillas Running X1,2,49.99,5.0,8.5,0.0,89.98,paid
#ORD-1365,2025-01-30 00:00:00,cliente23@email.com,Cliente23,Camiseta Dry-Fit Pro,2,29.99,0.0,5.0,0.0,59.98,paid
#ORD-1365,2025-01-30 00:00:00,cliente23@email.com,Cliente23,Pack Calcetines x5,2,14.99,2.25,2.5,0.0,25.48,paid
#ORD-1366,2025-01-28 00:00:00,cliente47@email.com,Cliente47,Botella Térmica 750ml,1,24.99,3.75,9.0,3.99,25.229999999999997,paid
#ORD-1366,2025-01-28 00:00:00,cliente47@email.com,Cliente47,Botella Térmica 750ml,2,24.99,3.75,9.0,3.99,46.47,paid
#ORD-1366,2025-01-28 00:00:00,cliente47@email.com,Cliente47,Mochila Trail 30L,2,59.99,6.0,12.0,0.0,107.98,refunded
#ORD-1367,2025-03-31 00:00:00,cliente48@email.com,Cliente48,Pantalón Corto Sport,2,34.99,3.5,6.5,0.0,62.98,paid
#ORD-1367,2025-03-31 00:00:00,cliente48@email.com,Cliente48,Pack Calcetines x5,1,14.99,0.0,2.5,0.0,14.99,refunded
#ORD-1368,2025-04-11 00:00:00,cliente26@email.com,Cliente26,Mochila Trail 30L,2,59.99,0.0,12.0,0.0,119.98,refunded
#ORD-1369,2025-01-29 00:00:00,cliente64@email.com,Cliente64,Gorra Trail Running,2,19.99,0.0,4.0,3.99,43.97,paid
#ORD-1370,2025-03-21 00:00:00,cliente21@email.com,Cliente21,Pack Calcetines x5,2,14.99,1.5,2.5,0.0,26.98,refunded
#ORD-1371,2025-02-15 00:00:00,cliente43@email.com,Cliente43,Gorra Trail Running,2,19.99,3.0,4.0,3.99,37.97,paid
